Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
2570,CA-2017-134404,2017-12-27,2017-12-27,"Same Day",DR-12880,"Dan Reichenbach",Corporate,"United States",Newark,Ohio,East,43055,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",164.39,2,0.40,-35.62
2573,CA-2016-155845,2016-08-12,2016-08-15,"Second Class",CM-12235,"Chris McAfee",Consumer,"United States",Carrollton,Texas,Central,75007,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",1399.94,7,0.20,52.50
2583,US-2014-155502,2014-01-26,2014-01-31,"Standard Class",SD-20485,"Shirley Daniels","Home Office","United States",Alexandria,Virginia,South,22304,TEC-PH-10004833,Technology,Phones,"Macally Suction Cup Mount",155.35,13,0.00,0.00
2585,US-2014-155502,2014-01-26,2014-01-31,"Standard Class",SD-20485,"Shirley Daniels","Home Office","United States",Alexandria,Virginia,South,22304,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",187.98,2,0.00,52.63
2590,CA-2016-137729,2016-05-05,2016-05-09,"Standard Class",BF-11005,"Barry Franz","Home Office","United States","Los Angeles",California,West,90004,TEC-PH-10001433,Technology,Phones,"Cisco Small Business SPA 502G VoIP phone",246.17,3,0.20,21.54
2593,CA-2017-128300,2017-11-24,2017-11-26,"Second Class",RS-19765,"Roland Schwarz",Corporate,"United States",Summerville,"South Carolina",South,29483,TEC-PH-10002807,Technology,Phones,"Motorla HX550 Universal Bluetooth Headset",79.10,2,0.00,39.55
2597,CA-2017-149048,2017-05-13,2017-05-17,"Standard Class",BM-11650,"Brian Moss",Corporate,"United States",Columbus,Indiana,Central,47201,TEC-PH-10002310,Technology,Phones,"Plantronics Calisto P620-M USB Wireless Speakerphone System",587.97,3,0.00,158.75
2603,CA-2016-165848,2016-06-04,2016-06-04,"Same Day",EN-13780,"Edward Nazzal",Consumer,"United States","New York City","New York",East,10035,TEC-MA-10003356,Technology,Machines,"Panasonic KX MC6040 Color Laser Multifunction Printer",1349.85,3,0.00,364.46
2608,CA-2014-127446,2014-11-25,2014-11-30,"Standard Class",MC-17590,"Matt Collister",Corporate,"United States",Arlington,Texas,Central,76017,TEC-AC-10001635,Technology,Accessories,"KeyTronic KT400U2 - Keyboard - Black",24.67,3,0.20,0.00
2620,CA-2017-115931,2017-12-22,2017-12-26,"Standard Class",JM-15655,"Jim Mitchum",Corporate,"United States",Carlsbad,"New Mexico",West,88220,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,4,0.20,6.70
2624,CA-2017-127180,2017-10-22,2017-10-24,"First Class",TA-21385,"Tom Ashbrook","Home Office","United States","New York City","New York",East,10024,TEC-CO-10004722,Technology,Copiers,"Canon imageCLASS 2200 Advanced Copier",11199.97,4,0.20,3919.99
2625,CA-2017-127180,2017-10-22,2017-10-24,"First Class",TA-21385,"Tom Ashbrook","Home Office","United States","New York City","New York",East,10024,TEC-PH-10001494,Technology,Phones,"Polycom CX600 IP Phone VoIP phone",2399.60,8,0.00,647.89
2627,CA-2017-127180,2017-10-22,2017-10-24,"First Class",TA-21385,"Tom Ashbrook","Home Office","United States","New York City","New York",East,10024,TEC-PH-10003800,Technology,Phones,"i.Sound Portable Power - 8000 mAh",52.99,1,0.00,0.53
2628,US-2017-165344,2017-11-13,2017-11-15,"First Class",SB-20290,"Sean Braxton",Corporate,"United States",Springfield,Ohio,East,45503,TEC-AC-10002399,Technology,Accessories,"SanDisk Cruzer 32 GB USB Flash Drive",60.86,4,0.20,9.13
2629,US-2017-165344,2017-11-13,2017-11-15,"First Class",SB-20290,"Sean Braxton",Corporate,"United States",Springfield,Ohio,East,45503,TEC-MA-10002210,Technology,Machines,"Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop",653.00,7,0.70,-935.96
2642,CA-2015-169740,2015-02-20,2015-02-25,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States","Hot Springs",Arkansas,South,71901,TEC-AC-10000927,Technology,Accessories,"Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ",29.99,1,0.00,3.00
2644,CA-2016-149111,2016-04-17,2016-04-21,"Second Class",BF-11170,"Ben Ferrer","Home Office","United States",Raleigh,"North Carolina",South,27604,TEC-PH-10003092,Technology,Phones,"Motorola L804",36.79,1,0.20,4.14
2650,CA-2014-131002,2014-09-07,2014-09-12,"Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Tulsa,Oklahoma,Central,74133,TEC-PH-10000215,Technology,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0.00,28.31
2661,CA-2017-123372,2017-11-28,2017-12-02,"Standard Class",DG-13300,"Deirdre Greer",Corporate,"United States","New York City","New York",East,10035,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",1979.89,11,0.00,494.97
2667,CA-2016-111794,2016-10-01,2016-10-01,"Same Day",HG-15025,"Hunter Glantz",Consumer,"United States",Amarillo,Texas,Central,79109,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",79.51,3,0.20,20.87
2681,CA-2017-127026,2017-01-21,2017-01-27,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Jackson,Michigan,Central,49201,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",619.95,5,0.00,111.59
2683,CA-2017-127026,2017-01-21,2017-01-27,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Jackson,Michigan,Central,49201,TEC-MA-10002981,Technology,Machines,"I.R.I.S IRISCard Anywhere 5 Card Scanner",350.97,3,0.10,152.09
2684,CA-2017-127026,2017-01-21,2017-01-27,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Jackson,Michigan,Central,49201,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1,0.00,49.50
2693,US-2016-144211,2016-08-28,2016-09-02,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States",Englewood,Colorado,West,80112,TEC-PH-10002890,Technology,Phones,"AT&T 17929 Lendline Telephone",108.58,3,0.20,8.14
2697,CA-2014-145317,2014-03-18,2014-03-23,"Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,South,32216,TEC-MA-10003626,Technology,Machines,"Hewlett-Packard Deskjet 6540 Color Inkjet Printer",821.30,4,0.50,-16.43
2698,CA-2014-145317,2014-03-18,2014-03-23,"Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,South,32216,TEC-MA-10002412,Technology,Machines,"Cisco TelePresence System EX90 Videoconferencing Unit",22638.48,6,0.50,-1811.08
2705,CA-2017-156818,2017-07-11,2017-07-13,"Second Class",JD-16015,"Joy Daniels",Consumer,"United States","New York City","New York",East,10009,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",132.60,6,0.00,17.24
2710,CA-2015-121797,2015-01-30,2015-02-06,"Standard Class",CC-12145,"Charles Crestani",Consumer,"United States","Los Angeles",California,West,90049,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",1919.98,3,0.20,216.00
2714,CA-2014-110100,2014-04-25,2014-04-29,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Wilmington,"North Carolina",South,28403,TEC-PH-10004531,Technology,Phones,"AT&T CL2909",302.38,3,0.20,37.80
2716,CA-2014-127187,2014-12-04,2014-12-08,"Standard Class",CP-12085,"Cathy Prescott",Corporate,"United States","New York City","New York",East,10024,TEC-PH-10000673,Technology,Phones,"Plantronics Voyager Pro HD - Bluetooth Headset",129.98,2,0.00,62.39
2717,CA-2017-128475,2017-08-26,2017-09-01,"Standard Class",SC-20680,"Steve Carroll","Home Office","United States",Columbus,Georgia,South,31907,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",71.98,2,0.00,15.12
2718,CA-2014-100006,2014-09-07,2014-09-13,"Standard Class",DK-13375,"Dennis Kane",Consumer,"United States","New York City","New York",East,10024,TEC-PH-10002075,Technology,Phones,"AT&T EL51110 DECT",377.97,3,0.00,109.61
2726,CA-2017-149888,2017-11-07,2017-11-13,"Standard Class",EP-13915,"Emily Phan",Consumer,"United States",Philadelphia,Pennsylvania,East,19120,TEC-PH-10003811,Technology,Phones,"Jabra Supreme Plus Driver Edition Headset",359.97,5,0.40,-71.99
2729,CA-2017-119193,2017-12-22,2017-12-24,"First Class",SK-19990,"Sally Knutson",Consumer,"United States",Toledo,Ohio,East,43615,TEC-PH-10003072,Technology,Phones,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",629.96,7,0.40,94.49
2731,CA-2017-104801,2017-02-13,2017-02-19,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Seattle,Washington,West,98105,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",799.96,4,0.00,343.98
2733,CA-2014-107594,2014-07-02,2014-07-06,"Standard Class",EH-13945,"Eric Hoffmann",Consumer,"United States",Plainfield,"New Jersey",East,7060,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.00,19.97
2736,CA-2015-115798,2015-11-13,2015-11-19,"Standard Class",KL-16645,"Ken Lonsdale",Consumer,"United States",Newark,Delaware,East,19711,TEC-PH-10003691,Technology,Phones,"BlackBerry Q10",377.97,3,0.00,94.49
2739,CA-2015-115798,2015-11-13,2015-11-19,"Standard Class",KL-16645,"Ken Lonsdale",Consumer,"United States",Newark,Delaware,East,19711,TEC-PH-10001819,Technology,Phones,"Innergie mMini Combo Duo USB Travel Charging Kit",89.98,2,0.00,43.19
2741,CA-2017-122707,2017-04-16,2017-04-18,"First Class",EB-13750,"Edward Becker",Corporate,"United States",Hoover,Alabama,South,35244,TEC-AC-10004227,Technology,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",25.98,2,0.00,1.56
2745,CA-2015-140144,2015-06-20,2015-06-25,"Second Class",SC-20770,"Stewart Carmichael",Corporate,"United States","San Francisco",California,West,94122,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",125.98,3,0.20,47.24
2746,CA-2017-163321,2017-08-07,2017-08-11,"Second Class",FM-14380,"Fred McMath",Consumer,"United States",Jacksonville,"North Carolina",South,28540,TEC-AC-10004571,Technology,Accessories,"Logitech G700s Rechargeable Gaming Mouse",79.99,1,0.20,22.00
2748,US-2015-165449,2015-11-22,2015-11-26,"Standard Class",AP-10720,"Anne Pryor","Home Office","United States",Frisco,Texas,Central,75034,TEC-AC-10004127,Technology,Accessories,"SanDisk Cruzer 8 GB USB Flash Drive",27.17,4,0.20,-1.36
2754,CA-2015-155306,2015-04-17,2015-04-21,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,West,94122,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",323.37,3,0.00,129.35
2755,CA-2015-155306,2015-04-17,2015-04-21,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,West,94122,TEC-PH-10002310,Technology,Phones,"Plantronics Calisto P620-M USB Wireless Speakerphone System",783.96,5,0.20,68.60
2758,CA-2016-127775,2016-06-11,2016-06-13,"Second Class",ES-14020,"Erica Smith",Consumer,"United States","New York City","New York",East,10035,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",239.97,3,0.00,71.99
2762,CA-2017-126536,2017-10-12,2017-10-14,"First Class",NK-18490,"Neil Knudson","Home Office","United States","San Francisco",California,West,94110,TEC-AC-10003709,Technology,Accessories,"Maxell 4.7GB DVD-R 5/Pack",0.99,1,0.00,0.44
2770,US-2015-122140,2015-04-02,2015-04-07,"Standard Class",MO-17950,"Michael Oakman",Consumer,"United States",Dallas,Texas,Central,75220,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",50.12,7,0.20,-0.63
2771,US-2015-122140,2015-04-02,2015-04-07,"Standard Class",MO-17950,"Michael Oakman",Consumer,"United States",Dallas,Texas,Central,75220,TEC-AC-10003289,Technology,Accessories,"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",47.98,3,0.20,1.80
2780,CA-2017-108322,2017-04-30,2017-05-05,"Standard Class",SS-20140,"Saphhira Shifley",Corporate,"United States","Pompano Beach",Florida,South,33068,TEC-AC-10003433,Technology,Accessories,"Maxell 4.7GB DVD+R 5/Pack",2.38,3,0.20,0.74
2783,CA-2016-139878,2016-11-11,2016-11-16,"Standard Class",LD-17005,"Lisa DeCherney",Consumer,"United States",Detroit,Michigan,Central,48234,TEC-PH-10001336,Technology,Phones,"Digium D40 VoIP phone",257.98,2,0.00,74.81
2784,US-2016-106677,2016-11-05,2016-11-10,"Standard Class",AS-10285,"Alejandro Savely",Corporate,"United States",Philadelphia,Pennsylvania,East,19134,TEC-PH-10003187,Technology,Phones,"Anker Astro Mini 3000mAh Ultra-Compact Portable Charger",23.99,2,0.40,-15.99
2785,CA-2016-116974,2016-10-09,2016-10-15,"Standard Class",MP-17965,"Michael Paige",Corporate,"United States",Troy,Ohio,East,45373,TEC-PH-10004897,Technology,Phones,"Mediabridge Sport Armband iPhone 5s",23.98,4,0.40,-15.58
2794,CA-2014-154599,2014-04-12,2014-04-17,"Standard Class",KN-16450,"Kean Nguyen",Corporate,"United States","Redondo Beach",California,West,90278,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",1075.09,14,0.20,94.07
2795,CA-2014-154599,2014-04-12,2014-04-17,"Standard Class",KN-16450,"Kean Nguyen",Corporate,"United States","Redondo Beach",California,West,90278,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",438.37,4,0.20,38.36
2801,CA-2016-153318,2016-10-25,2016-10-28,"First Class",JS-15595,"Jill Stevenson",Corporate,"United States",Miami,Florida,South,33180,TEC-PH-10000984,Technology,Phones,"Panasonic KX-TG9471B",783.96,5,0.20,78.40
2814,CA-2015-135685,2015-11-16,2015-11-18,"Second Class",MP-18175,"Mike Pelletier","Home Office","United States",Milwaukee,Wisconsin,Central,53209,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",999.96,4,0.00,229.99
2822,CA-2017-100202,2016-12-31,2017-01-05,"Standard Class",BD-11620,"Brian DeCherney",Consumer,"United States",Anaheim,California,West,92804,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",302.38,3,0.20,22.68
2833,CA-2014-148915,2014-11-01,2014-11-05,"Standard Class",ND-18370,"Natalie DeCherney",Consumer,"United States",Portland,Oregon,West,97206,TEC-PH-10000673,Technology,Phones,"Plantronics Voyager Pro HD - Bluetooth Headset",155.98,3,0.20,54.59
2839,CA-2016-147368,2016-06-09,2016-06-12,"First Class",TC-21295,"Toby Carlisle",Consumer,"United States",Tallahassee,Florida,South,32303,TEC-MA-10002178,Technology,Machines,"Cisco CP-7937G Unified IP Conference Station Phone",695.70,2,0.50,-27.83
2844,CA-2017-112865,2017-05-18,2017-05-22,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Philadelphia,Pennsylvania,East,19140,TEC-AC-10000387,Technology,Accessories,"KeyTronic KT800P2 - Keyboard - Black",36.05,3,0.20,-0.90
2859,CA-2017-138975,2017-05-19,2017-05-23,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States",Atlanta,Georgia,South,30318,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",67.80,4,0.00,4.07
2860,CA-2017-138975,2017-05-19,2017-05-23,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States",Atlanta,Georgia,South,30318,TEC-PH-10004389,Technology,Phones,"Nokia Lumia 925",377.97,3,0.00,98.27
2880,CA-2016-152072,2016-01-15,2016-01-19,"Standard Class",Dp-13240,"Dean percer","Home Office","United States",Westfield,"New Jersey",East,7090,TEC-AC-10000844,Technology,Accessories,"Logitech Gaming G510s - Keyboard",254.97,3,0.00,91.79
2896,CA-2017-139913,2017-10-23,2017-10-29,"Standard Class",JC-16105,"Julie Creighton",Corporate,"United States",Rochester,"New York",East,14609,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",35.88,3,0.00,10.05
2898,US-2016-164630,2016-01-04,2016-01-09,"Standard Class",EB-13975,"Erica Bern",Corporate,"United States",Charlotte,"North Carolina",South,28205,TEC-CO-10000971,Technology,Copiers,"Hewlett Packard 310 Color Digital Copier",959.97,4,0.20,120.00
2900,CA-2015-166464,2015-09-12,2015-09-17,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","New York City","New York",East,10035,TEC-CO-10000971,Technology,Copiers,"Hewlett Packard 310 Color Digital Copier",479.98,2,0.20,60.00
2915,CA-2015-134747,2015-10-12,2015-10-17,"Second Class",DL-12925,"Daniel Lacy",Consumer,"United States",Noblesville,Indiana,Central,46060,TEC-PH-10002890,Technology,Phones,"AT&T 17929 Lendline Telephone",135.72,3,0.00,35.29
2917,CA-2015-134747,2015-10-12,2015-10-17,"Second Class",DL-12925,"Daniel Lacy",Consumer,"United States",Noblesville,Indiana,Central,46060,TEC-PH-10001750,Technology,Phones,"Samsung Rugby III",263.96,4,0.00,71.27
2934,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,"Greg Tran",Consumer,"United States",Seattle,Washington,West,98105,TEC-PH-10002310,Technology,Phones,"Plantronics Calisto P620-M USB Wireless Speakerphone System",156.79,1,0.20,13.72
2935,US-2016-169040,2016-12-06,2016-12-12,"Standard Class",GT-14710,"Greg Tran",Consumer,"United States",Seattle,Washington,West,98105,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",431.98,3,0.20,27.00
2950,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,"Eugene Moren","Home Office","United States",Glendale,Arizona,West,85301,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",41.60,4,0.20,13.00
2954,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,"Eugene Moren","Home Office","United States",Glendale,Arizona,West,85301,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",7.92,2,0.20,0.69
2955,CA-2017-134915,2017-11-12,2017-11-12,"Same Day",EM-14140,"Eugene Moren","Home Office","United States",Glendale,Arizona,West,85301,TEC-PH-10001459,Technology,Phones,"Samsung Galaxy Mega 6.3",671.98,2,0.20,50.40
2956,CA-2016-153353,2016-08-18,2016-08-24,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","New York City","New York",East,10035,TEC-PH-10000439,Technology,Phones,"GE DSL Phone Line Filter",39.99,1,0.00,11.60
2989,CA-2016-139010,2016-02-21,2016-02-26,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,West,90032,TEC-AC-10004227,Technology,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",12.99,1,0.00,0.78
2999,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,"Natalie Webber",Consumer,"United States",Philadelphia,Pennsylvania,East,19120,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",95.97,4,0.20,28.79
3000,CA-2014-138317,2014-06-21,2014-06-25,"Standard Class",NW-18400,"Natalie Webber",Consumer,"United States",Philadelphia,Pennsylvania,East,19120,TEC-MA-10004521,Technology,Machines,"Epson Perfection V600 Photo Scanner",206.99,3,0.70,-172.49
3012,CA-2017-134845,2017-04-17,2017-04-23,"Standard Class",SR-20425,"Sharelle Roach","Home Office","United States",Louisville,Colorado,West,80027,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",2549.99,5,0.70,-3399.98
3019,US-2016-160528,2016-08-23,2016-08-30,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Pharr,Texas,Central,78577,TEC-AC-10002842,Technology,Accessories,"WD My Passport Ultra 2TB Portable External Hard Drive",666.40,7,0.20,-33.32
3030,US-2016-164189,2016-03-24,2016-03-28,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Gresham,Oregon,West,97030,TEC-PH-10003691,Technology,Phones,"BlackBerry Q10",403.17,4,0.20,25.20
3035,US-2015-123960,2015-06-11,2015-06-16,"Standard Class",BD-11605,"Brian Dahlen",Consumer,"United States",Monroe,Louisiana,South,71203,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",53.70,6,0.00,10.20
3045,CA-2015-135174,2015-04-30,2015-05-02,"Second Class",BP-11230,"Benjamin Patterson",Consumer,"United States",Troy,Ohio,East,45373,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1022.97,5,0.40,-255.74
3050,CA-2017-121419,2017-04-02,2017-04-04,"First Class",TC-21475,"Tony Chapman","Home Office","United States",Columbus,Georgia,South,31907,TEC-AC-10000892,Technology,Accessories,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",360.00,4,0.00,129.60
3054,CA-2016-128517,2016-04-09,2016-04-14,"Second Class",SW-20350,"Sean Wendt","Home Office","United States",Detroit,Michigan,Central,48227,TEC-PH-10002555,Technology,Phones,"Nortel Meridian M5316 Digital phone",517.90,2,0.00,134.65
3056,US-2015-100377,2015-08-28,2015-09-01,"Standard Class",TS-21370,"Todd Sumrall",Corporate,"United States",Chicago,Illinois,Central,60623,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",2799.96,5,0.20,874.99
3061,CA-2016-144554,2016-11-07,2016-11-12,"Standard Class",DM-13345,"Denise Monton",Corporate,"United States",Newark,Ohio,East,43055,TEC-AC-10002800,Technology,Accessories,"Plantronics Audio 478 Stereo USB Headset",119.98,3,0.20,22.50
3063,CA-2015-145184,2015-11-27,2015-11-29,"First Class",JD-16150,"Justin Deggeller",Corporate,"United States",Newark,Delaware,East,19711,TEC-PH-10002350,Technology,Phones,"Apple EarPods with Remote and Mic",83.97,3,0.00,23.51
3064,CA-2015-145184,2015-11-27,2015-11-29,"First Class",JD-16150,"Justin Deggeller",Corporate,"United States",Newark,Delaware,East,19711,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3,0.00,7.35
3066,CA-2017-106859,2017-03-13,2017-03-18,"Second Class",BF-11215,"Benjamin Farhat","Home Office","United States",Albuquerque,"New Mexico",West,87105,TEC-PH-10004531,Technology,Phones,"OtterBox Commuter Series Case - iPhone 5 & 5s",140.74,8,0.20,49.26
3067,CA-2017-106859,2017-03-13,2017-03-18,"Second Class",BF-11215,"Benjamin Farhat","Home Office","United States",Albuquerque,"New Mexico",West,87105,TEC-AC-10004001,Technology,Accessories,"Logitech Wireless Headset H600 Over-The-Head Design",214.95,5,0.00,88.13
3081,CA-2017-101182,2017-09-04,2017-09-05,"First Class",KB-16405,"Katrina Bavinger","Home Office","United States","Apple Valley",California,West,92307,TEC-PH-10003589,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",43.18,3,0.20,15.11
3083,US-2017-132297,2017-05-27,2017-06-02,"Standard Class",DW-13480,"Dianna Wilson","Home Office","United States",Louisville,Kentucky,South,40214,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",539.97,3,0.00,134.99
3086,CA-2017-118773,2017-02-09,2017-02-14,"Standard Class",TP-21415,"Tom Prescott",Consumer,"United States",Houston,Texas,Central,77070,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",127.98,2,0.20,16.00
3090,US-2017-159205,2017-03-31,2017-04-02,"Second Class",DB-12910,"Daniel Byrd","Home Office","United States",Henderson,Kentucky,South,42420,TEC-PH-10000526,Technology,Phones,"Vtech CS6719",671.93,7,0.00,188.14
3092,CA-2016-112123,2016-03-03,2016-03-08,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Newark,Delaware,East,19711,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",479.95,5,0.00,129.59
3113,CA-2016-150350,2016-08-23,2016-08-30,"Standard Class",MS-17770,"Maxwell Schwartz",Consumer,"United States",Seattle,Washington,West,98105,TEC-MA-10001972,Technology,Machines,"Okidata C331dn Printer",837.60,3,0.20,62.82
3120,CA-2015-121720,2015-06-11,2015-06-12,"First Class",JE-15610,"Jim Epp",Corporate,"United States",Lakeland,Florida,South,33801,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",249.58,2,0.20,31.20
3127,CA-2017-149895,2017-09-08,2017-09-12,"Standard Class",EB-14110,"Eugene Barchas",Consumer,"United States",Philadelphia,Pennsylvania,East,19134,TEC-PH-10002200,Technology,Phones,"Aastra 6757i CT Wireless VoIP phone",258.53,2,0.40,-47.40
3131,CA-2014-136399,2014-12-16,2014-12-17,"First Class",CC-12100,"Chad Cunningham","Home Office","United States","Los Angeles",California,West,90049,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",395.00,5,0.00,39.50
3132,CA-2014-136399,2014-12-16,2014-12-17,"First Class",CC-12100,"Chad Cunningham","Home Office","United States","Los Angeles",California,West,90049,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",627.17,4,0.20,70.56
3137,CA-2017-164168,2017-11-12,2017-11-18,"Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Dallas,Texas,Central,75081,TEC-PH-10004908,Technology,Phones,"Panasonic KX TS3282W Corded phone",67.99,1,0.20,8.50
3139,CA-2017-164168,2017-11-12,2017-11-18,"Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Dallas,Texas,Central,75081,TEC-AC-10004568,Technology,Accessories,"Maxell LTO Ultrium - 800 GB",44.78,2,0.20,-0.56
3143,CA-2017-162572,2017-09-25,2017-09-27,"Second Class",RB-19360,"Raymond Buch",Consumer,"United States",Cincinnati,Ohio,East,45231,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",119.96,5,0.20,35.99
3147,CA-2017-131828,2017-02-11,2017-02-13,"Second Class",CS-11845,"Cari Sayre",Corporate,"United States",Seattle,Washington,West,98105,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3,0.20,7.77
3151,CA-2015-147830,2015-12-15,2015-12-18,"First Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Newark,Ohio,East,43055,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",2025.36,6,0.20,607.61
3152,CA-2015-147830,2015-12-15,2015-12-18,"First Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Newark,Ohio,East,43055,TEC-MA-10000418,Technology,Machines,"Cubify CubeX 3D Printer Double Head Print",1799.99,2,0.70,-2639.99
3153,CA-2015-147830,2015-12-15,2015-12-18,"First Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Newark,Ohio,East,43055,TEC-PH-10004908,Technology,Phones,"Panasonic KX TS3282W Corded phone",101.99,2,0.40,-17.00
